date,grimpeur_id,bloc_id,resultat,essais
2026-06-01,g028,b0215,echec,9
2026-06-01,g028,b0175,reussite,1
2026-06-01,g028,b0159,reussite,1
2026-06-01,g028,b0156,echec,17
2026-06-01,g028,b0198,echec,18
2026-06-01,g028,b0144,echec,12
2026-06-01,g028,b0189,reussite,1
2026-06-01,g028,b0204,echec,15
2026-06-01,g028,b0178,echec,8
2026-06-01,g028,b0180,reussite,1
2026-06-01,g028,b0206,echec,9
2026-06-01,g031,b0164,reussite,1
2026-06-01,g031,b0244,reussite,1
2026-06-01,g031,b0181,echec,1
2026-06-01,g031,b0223,reussite,1
2026-06-01,g031,b0246,echec,10
2026-06-01,g031,b0240,echec,15
2026-06-01,g031,b0103,reussite,1
2026-06-01,g031,b0227,echec,16
2026-06-01,g034,b0153,reussite,2
2026-06-01,g034,b0176,echec,16
2026-06-01,g034,b0245,echec,17
2026-06-01,g034,b0236,echec,10
2026-06-01,g034,b0217,echec,10
2026-06-01,g034,b0128,echec,11
2026-06-01,g034,b0168,echec,16
2026-06-01,g034,b0174,reussite,5
2026-06-01,g040,b0165,reussite,1
2026-06-01,g040,b0206,echec,10
2026-06-01,g040,b0213,reussite,1
2026-06-01,g040,b0155,echec,7
2026-06-01,g040,b0181,reussite,1
2026-06-01,g040,b0214,echec,16
2026-06-01,g040,b0203,echec,15
2026-06-01,g040,b0235,echec,15
2026-06-01,g040,b0113,echec,5
2026-06-01,g040,b0162,echec,7
2026-06-01,g040,b0224,echec,17
2026-06-01,g040,b0220,reussite,1
2026-06-01,g040,b0136,reussite,1
2026-06-01,g040,b0144,echec,12
2026-06-01,g040,b0128,echec,18
2026-06-01,g040,b0193,reussite,1
2026-06-01,g040,b0222,reussite,1
2026-06-01,g040,b0205,echec,7
2026-06-01,g040,b0206,echec,10
2026-06-01,g040,b0226,echec,14
2026-06-01,g040,b0152,reussite,1
2026-06-01,g044,b0194,reussite,1
2026-06-01,g044,b0197,echec,9
2026-06-01,g044,b0184,echec,2
2026-06-01,g044,b0165,echec,15
2026-06-01,g044,b0245,echec,12
2026-06-01,g044,b0242,echec,2
2026-06-01,g044,b0175,echec,10
2026-06-01,g044,b0173,reussite,1
2026-06-02,g004,b0205,echec,12
2026-06-02,g004,b0248,echec,16
2026-06-02,g004,b0203,echec,9
2026-06-02,g004,b0125,echec,6
2026-06-02,g004,b0177,echec,16
2026-06-02,g004,b0165,echec,8
2026-06-02,g004,b0147,echec,7
2026-06-02,g004,b0196,echec,9
2026-06-02,g007,b0206,echec,10
2026-06-02,g007,b0184,reussite,1
2026-06-02,g007,b0175,reussite,6
2026-06-02,g007,b0144,echec,11
2026-06-02,g007,b0113,echec,12
2026-06-02,g007,b0143,reussite,1
2026-06-02,g007,b0174,reussite,9
2026-06-02,g007,b0165,echec,17
2026-06-02,g009,b0117,echec,8
2026-06-02,g009,b0220,reussite,1
2026-06-02,g009,b0125,reussite,8
2026-06-02,g009,b0103,reussite,1
2026-06-02,g009,b0147,echec,9
2026-06-02,g009,b0216,reussite,9
2026-06-02,g009,b0238,echec,7
2026-06-02,g009,b0208,echec,17
2026-06-02,g009,b0218,echec,17
2026-06-02,g009,b0118,echec,15
2026-06-02,g009,b0137,echec,11
2026-06-02,g009,b0229,echec,15
2026-06-02,g009,b0211,reussite,1
2026-06-02,g009,b0132,reussite,1
2026-06-02,g009,b0193,reussite,1
2026-06-02,g009,b0198,echec,12
2026-06-02,g009,b0240,echec,12
2026-06-02,g010,b0207,echec,11
2026-06-02,g010,b0156,echec,8
2026-06-02,g010,b0216,echec,15
2026-06-02,g010,b0238,echec,12
2026-06-02,g010,b0116,echec,14
2026-06-02,g010,b0223,reussite,1
2026-06-02,g010,b0147,echec,15
2026-06-02,g010,b0247,echec,9
2026-06-02,g010,b0210,reussite,1
2026-06-02,g010,b0167,echec,14
2026-06-02,g028,b0104,echec,17
2026-06-02,g028,b0174,reussite,13
2026-06-02,g028,b0165,echec,13
2026-06-02,g028,b0168,echec,18
2026-06-02,g028,b0116,echec,15
2026-06-02,g028,b0214,echec,8
2026-06-02,g028,b0226,echec,17
2026-06-02,g028,b0197,echec,9
2026-06-02,g028,b0177,echec,13
2026-06-02,g028,b0151,reussite,1
2026-06-02,g042,b0237,echec,15
2026-06-02,g042,b0170,reussite,1
2026-06-02,g042,b0240,echec,8
2026-06-02,g042,b0222,reussite,1
2026-06-02,g042,b0228,echec,12
2026-06-02,g042,b0209,reussite,1
2026-06-02,g050,b0184,reussite,1
2026-06-02,g050,b0196,echec,17
2026-06-02,g050,b0207,echec,10
2026-06-02,g050,b0176,echec,12
2026-06-02,g050,b0139,reussite,1
2026-06-02,g050,b0116,echec,16
2026-06-02,g050,b0229,echec,10
2026-06-02,g050,b0144,echec,17
2026-06-02,g050,b0180,reussite,1
2026-06-02,g052,b0214,reussite,1
2026-06-02,g052,b0174,echec,11
2026-06-02,g052,b0201,reussite,1
2026-06-02,g052,b0197,echec,12
2026-06-02,g052,b0203,echec,11
2026-06-02,g052,b0136,echec,7
2026-06-02,g052,b0165,echec,10
2026-06-02,g052,b0216,echec,15
2026-06-02,g052,b0208,echec,17
2026-06-02,g052,b0173,reussite,1
2026-06-02,g052,b0236,reussite,7
2026-06-02,g052,b0125,echec,8
2026-06-02,g052,b0121,reussite,1
2026-06-02,g052,b0104,echec,17
2026-06-02,g052,b0183,reussite,2
2026-06-02,g052,b0245,echec,6
2026-06-02,g052,b0155,echec,5
2026-06-02,g052,b0210,reussite,2
2026-06-02,g052,b0244,echec,5
2026-06-03,g001,b0236,echec,14
2026-06-03,g001,b0234,echec,6
2026-06-03,g001,b0242,reussite,2
2026-06-03,g001,b0235,echec,9
2026-06-03,g001,b0244,echec,12
2026-06-03,g001,b0245,echec,7
2026-06-03,g001,b0177,echec,7
2026-06-03,g001,b0220,reussite,1
2026-06-03,g001,b0125,echec,12
2026-06-03,g001,b0210,reussite,1
2026-06-03,g001,b0121,reussite,1
2026-06-03,g001,b0234,echec,6
2026-06-03,g001,b0224,echec,12
2026-06-03,g001,b0147,echec,15
2026-06-03,g001,b0242,reussite,1
2026-06-03,g001,b0235,echec,15
2026-06-03,g001,b0212,reussite,1
2026-06-03,g001,b0172,reussite,1
2026-06-03,g001,b0184,reussite,1
2026-06-03,g001,b0233,echec,2
2026-06-03,g004,b0213,reussite,1
2026-06-03,g004,b0223,reussite,1
2026-06-03,g004,b0154,echec,8
2026-06-03,g004,b0230,echec,14
2026-06-03,g004,b0192,reussite,1
2026-06-03,g004,b0137,echec,11
2026-06-03,g004,b0167,echec,6
2026-06-03,g004,b0132,reussite,1
2026-06-03,g004,b0239,reussite,1
2026-06-03,g004,b0177,echec,12
2026-06-03,g004,b0160,reussite,1
2026-06-03,g025,b0216,reussite,1
2026-06-03,g025,b0224,reussite,7
2026-06-03,g025,b0195,reussite,13
2026-06-03,g025,b0237,echec,8
2026-06-03,g025,b0176,echec,6
2026-06-03,g025,b0246,echec,11
2026-06-03,g026,b0153,reussite,1
2026-06-03,g026,b0213,reussite,1
2026-06-03,g026,b0157,echec,6
2026-06-03,g026,b0246,echec,13
2026-06-03,g026,b0137,echec,12
2026-06-03,g026,b0212,reussite,1
2026-06-03,g026,b0229,echec,15
2026-06-03,g026,b0177,echec,12
2026-06-03,g030,b0173,reussite,1
2026-06-03,g030,b0222,reussite,1
2026-06-03,g030,b0175,reussite,16
2026-06-03,g030,b0194,echec,11
2026-06-03,g030,b0157,echec,10
2026-06-03,g030,b0136,echec,11
2026-06-03,g030,b0232,reussite,1
2026-06-03,g030,b0205,echec,10
2026-06-03,g030,b0184,reussite,1
2026-06-03,g030,b0234,reussite,1
2026-06-03,g030,b0245,echec,11
2026-06-03,g030,b0197,echec,9
2026-06-03,g030,b0104,echec,11
2026-06-03,g030,b0225,echec,8
2026-06-03,g030,b0211,reussite,1
2026-06-03,g030,b0204,echec,6
2026-06-03,g030,b0209,reussite,1
2026-06-03,g030,b0165,echec,7
2026-06-03,g030,b0226,echec,7
2026-06-03,g030,b0125,echec,12
2026-06-03,g031,b0152,reussite,1
2026-06-03,g031,b0195,echec,9
2026-06-03,g031,b0151,reussite,1
2026-06-03,g031,b0182,reussite,1
2026-06-03,g031,b0167,echec,11
2026-06-03,g031,b0239,reussite,1
2026-06-03,g033,b0204,reussite,1
2026-06-03,g033,b0205,reussite,1
2026-06-03,g033,b0246,reussite,6
2026-06-03,g033,b0125,reussite,2
2026-06-03,g033,b0177,reussite,9
2026-06-03,g033,b0156,echec,14
2026-06-03,g033,b0154,reussite,8
2026-06-03,g033,b0248,echec,16
2026-06-03,g033,b0127,echec,14
2026-06-03,g033,b0104,reussite,2
2026-06-03,g033,b0117,echec,9
2026-06-03,g034,b0136,reussite,1
2026-06-03,g034,b0136,reussite,1
2026-06-03,g034,b0204,echec,12
2026-06-03,g034,b0181,reussite,1
2026-06-03,g034,b0203,reussite,7
2026-06-03,g034,b0213,reussite,1
2026-06-03,g034,b0205,echec,18
2026-06-03,g034,b0144,echec,12
2026-06-03,g034,b0177,echec,12
2026-06-03,g035,b0222,reussite,1
2026-06-03,g035,b0144,echec,17
2026-06-03,g035,b0168,echec,7
2026-06-03,g035,b0231,reussite,1
2026-06-03,g035,b0125,echec,15
2026-06-03,g035,b0113,echec,11
2026-06-03,g035,b0104,echec,9
2026-06-03,g035,b0227,echec,17
2026-06-03,g035,b0215,echec,15
2026-06-03,g035,b0185,echec,11
2026-06-03,g035,b0175,echec,11
2026-06-03,g036,b0203,reussite,2
2026-06-03,g036,b0176,reussite,13
2026-06-03,g036,b0208,echec,13
2026-06-03,g036,b0207,echec,14
2026-06-03,g036,b0224,reussite,1
2026-06-03,g036,b0195,reussite,9
2026-06-03,g036,b0205,reussite,9
2026-06-03,g036,b0238,echec,7
2026-06-03,g036,b0214,reussite,1
2026-06-03,g044,b0196,echec,8
2026-06-03,g044,b0195,echec,12
2026-06-03,g044,b0178,echec,16
2026-06-03,g044,b0147,echec,15
2026-06-03,g044,b0219,reussite,1
2026-06-03,g044,b0154,echec,11
2026-06-03,g044,b0207,echec,12
2026-06-03,g045,b0216,echec,12
2026-06-03,g045,b0175,reussite,3
2026-06-03,g045,b0234,reussite,2
2026-06-03,g045,b0104,echec,8
2026-06-03,g045,b0125,reussite,8
2026-06-03,g045,b0166,reussite,1
2026-06-03,g045,b0248,echec,14
2026-06-03,g048,b0172,reussite,1
2026-06-03,g048,b0136,echec,7
2026-06-03,g048,b0220,reussite,1
2026-06-03,g048,b0125,echec,10
2026-06-03,g048,b0204,echec,8
2026-06-03,g048,b0223,reussite,2
2026-06-03,g048,b0241,reussite,1
2026-06-03,g048,b0161,echec,1
2026-06-03,g048,b0104,echec,16
2026-06-03,g048,b0243,reussite,1
2026-06-03,g049,b0192,reussite,1
2026-06-03,g049,b0226,echec,14
2026-06-03,g049,b0125,echec,9
2026-06-03,g049,b0152,reussite,1
2026-06-03,g049,b0104,echec,14
2026-06-03,g049,b0182,reussite,1
2026-06-03,g049,b0236,echec,13
2026-06-03,g049,b0171,reussite,1
2026-06-03,g050,b0163,reussite,1
2026-06-03,g050,b0153,echec,14
2026-06-03,g052,b0223,reussite,1
2026-06-03,g052,b0185,reussite,1
2026-06-03,g052,b0241,reussite,1
2026-06-03,g052,b0247,echec,12
2026-06-03,g052,b0168,echec,9
2026-06-03,g052,b0204,echec,12
2026-06-03,g052,b0200,reussite,1
2026-06-03,g052,b0152,reussite,1
2026-06-03,g052,b0226,echec,12
2026-06-04,g001,b0213,reussite,1
2026-06-04,g001,b0161,reussite,1
2026-06-04,g001,b0180,reussite,1
2026-06-04,g001,b0198,echec,14
2026-06-04,g001,b0219,reussite,1
2026-06-04,g001,b0191,reussite,1
2026-06-04,g001,b0189,reussite,1
2026-06-04,g001,b0221,reussite,1
2026-06-04,g003,b0176,echec,18
2026-06-04,g003,b0196,echec,15
2026-06-04,g003,b0168,echec,11
2026-06-04,g003,b0227,echec,17
2026-06-04,g003,b0117,echec,7
2026-06-04,g003,b0205,echec,7
2026-06-04,g003,b0154,echec,18
2026-06-04,g003,b0208,echec,12
2026-06-04,g003,b0246,echec,16
2026-06-04,g003,b0156,echec,9
2026-06-04,g006,b0213,reussite,1
2026-06-04,g006,b0223,reussite,1
2026-06-04,g006,b0226,echec,18
2026-06-04,g006,b0175,echec,10
2026-06-04,g006,b0125,echec,8
2026-06-04,g006,b0156,echec,8
2026-06-04,g006,b0173,reussite,1
2026-06-04,g006,b0121,reussite,1
2026-06-04,g006,b0157,echec,15
2026-06-04,g006,b0197,echec,10
2026-06-04,g006,b0232,reussite,1
2026-06-04,g008,b0244,reussite,1
2026-06-04,g008,b0156,echec,17
2026-06-04,g008,b0218,echec,9
2026-06-04,g008,b0137,echec,12
2026-06-04,g008,b0217,echec,11
2026-06-04,g008,b0230,echec,12
2026-06-04,g008,b0178,echec,10
2026-06-04,g008,b0240,echec,18
2026-06-04,g008,b0199,echec,13
2026-06-04,g009,b0183,reussite,1
2026-06-04,g009,b0156,echec,10
2026-06-04,g009,b0201,reussite,1
2026-06-04,g009,b0127,echec,15
2026-06-04,g009,b0137,echec,12
2026-06-04,g009,b0223,reussite,1
2026-06-04,g009,b0192,reussite,1
2026-06-04,g009,b0229,echec,15
2026-06-04,g009,b0217,echec,7
2026-06-04,g009,b0182,reussite,1
2026-06-04,g023,b0127,echec,7
2026-06-04,g023,b0205,echec,10
2026-06-04,g023,b0185,reussite,6
2026-06-04,g023,b0212,reussite,2
2026-06-04,g023,b0207,echec,9
2026-06-04,g023,b0184,echec,3
2026-06-04,g023,b0162,echec,11
2026-06-04,g023,b0175,echec,8
2026-06-04,g028,b0242,reussite,1
2026-06-04,g028,b0216,echec,12
2026-06-04,g028,b0121,reussite,1
2026-06-04,g028,b0202,reussite,1
2026-06-04,g028,b0174,echec,14
2026-06-04,g028,b0166,echec,8
2026-06-04,g028,b0183,reussite,2
2026-06-04,g028,b0161,reussite,1
2026-06-04,g028,b0185,echec,7
2026-06-04,g028,b0162,reussite,5
2026-06-04,g028,b0223,reussite,1
2026-06-04,g028,b0173,reussite,2
2026-06-04,g029,b0233,reussite,1
2026-06-04,g029,b0197,reussite,1
2026-06-04,g029,b0181,reussite,1
2026-06-04,g029,b0144,echec,7
2026-06-04,g029,b0103,reussite,1
2026-06-04,g029,b0104,echec,7
2026-06-04,g029,b0157,echec,9
2026-06-04,g029,b0168,echec,14
2026-06-04,g029,b0121,reussite,1
2026-06-04,g029,b0205,echec,7
2026-06-04,g029,b0147,echec,18
2026-06-04,g029,b0161,reussite,1
2026-06-04,g034,b0155,reussite,1
2026-06-04,g034,b0144,echec,11
2026-06-04,g034,b0175,reussite,6
2026-06-04,g034,b0212,reussite,1
2026-06-04,g034,b0167,echec,15
2026-06-04,g034,b0177,echec,12
2026-06-04,g034,b0246,echec,13
2026-06-04,g043,b0153,reussite,1
2026-06-04,g043,b0103,reussite,1
2026-06-04,g043,b0210,reussite,1
2026-06-04,g043,b0234,echec,7
2026-06-04,g043,b0194,echec,17
2026-06-04,g043,b0155,echec,11
2026-06-04,g043,b0125,echec,11
2026-06-04,g043,b0244,echec,15
2026-06-04,g045,b0202,reussite,2
2026-06-04,g045,b0225,echec,17
2026-06-05,g001,b0127,echec,11
2026-06-05,g001,b0230,echec,14
2026-06-05,g001,b0249,echec,12
2026-06-05,g001,b0187,echec,15
2026-06-05,g001,b0228,echec,14
2026-06-05,g001,b0250,echec,15
2026-06-05,g001,b0158,echec,8
2026-06-05,g001,b0188,echec,12
2026-06-05,g001,b0199,echec,14
2026-06-05,g001,b0179,echec,11
2026-06-05,g003,b0242,reussite,1
2026-06-05,g003,b0121,reussite,1
2026-06-05,g003,b0216,echec,14
2026-06-05,g003,b0247,echec,13
2026-06-05,g004,b0194,reussite,1
2026-06-05,g004,b0166,reussite,1
2026-06-05,g004,b0207,echec,6
2026-06-05,g004,b0175,echec,5
2026-06-05,g004,b0242,reussite,1
2026-06-05,g004,b0235,reussite,3
2026-06-05,g004,b0197,echec,5
2026-06-05,g004,b0226,echec,13
2026-06-05,g004,b0155,echec,3
2026-06-05,g004,b0212,reussite,1
2026-06-05,g004,b0168,echec,14
2026-06-05,g004,b0246,echec,15
2026-06-05,g004,b0144,echec,10
2026-06-05,g004,b0167,echec,12
2026-06-05,g004,b0154,echec,17
2026-06-05,g004,b0157,echec,17
2026-06-05,g004,b0176,echec,18
2026-06-05,g004,b0117,echec,9
2026-06-05,g004,b0213,reussite,1
2026-06-05,g004,b0238,echec,7
2026-06-05,g004,b0208,echec,17
2026-06-05,g004,b0125,reussite,9
2026-06-05,g007,b0167,echec,16
2026-06-05,g007,b0157,echec,17
2026-06-05,g007,b0196,echec,17
2026-06-05,g007,b0181,reussite,1
2026-06-05,g007,b0173,reussite,1
2026-06-05,g007,b0151,reussite,1
2026-06-05,g010,b0172,reussite,1
2026-06-05,g010,b0186,echec,16
2026-06-05,g010,b0147,echec,16
2026-06-05,g010,b0217,echec,10
2026-06-05,g010,b0214,reussite,2
2026-06-05,g010,b0197,echec,10
2026-06-05,g010,b0245,echec,12
2026-06-05,g012,b0234,reussite,1
2026-06-05,g012,b0238,echec,11
2026-06-05,g012,b0181,echec,1
2026-06-05,g012,b0196,echec,7
2026-06-05,g012,b0183,reussite,1
2026-06-05,g012,b0195,echec,6
2026-06-05,g012,b0227,echec,14
2026-06-05,g012,b0243,reussite,1
2026-06-05,g012,b0177,echec,8
2026-06-05,g012,b0244,reussite,1
2026-06-05,g012,b0198,echec,14
2026-06-05,g012,b0217,echec,15
2026-06-05,g012,b0157,echec,14
2026-06-05,g012,b0171,reussite,1
2026-06-05,g012,b0247,echec,10
2026-06-05,g012,b0127,echec,8
2026-06-05,g012,b0232,reussite,1
2026-06-05,g012,b0222,reussite,1
2026-06-05,g012,b0177,echec,9
2026-06-05,g020,b0195,echec,6
2026-06-05,g020,b0204,echec,10
2026-06-05,g020,b0214,reussite,3
2026-06-05,g020,b0248,echec,13
2026-06-05,g020,b0203,echec,9
2026-06-05,g020,b0244,echec,4
2026-06-05,g020,b0125,reussite,9
2026-06-05,g020,b0226,echec,6
2026-06-05,g022,b0236,reussite,1
2026-06-05,g022,b0234,reussite,1
2026-06-05,g022,b0207,echec,14
2026-06-05,g022,b0245,echec,10
2026-06-05,g022,b0204,echec,16
2026-06-05,g022,b0206,echec,16
2026-06-05,g022,b0195,echec,8
2026-06-05,g022,b0165,reussite,6
2026-06-05,g022,b0226,echec,9
2026-06-05,g022,b0161,reussite,1
2026-06-05,g022,b0202,reussite,1
2026-06-05,g022,b0225,echec,11
2026-06-05,g022,b0248,echec,13
2026-06-05,g022,b0204,echec,12
2026-06-05,g022,b0227,echec,17
2026-06-05,g022,b0246,echec,15
2026-06-05,g022,b0224,echec,10
2026-06-05,g022,b0210,reussite,1
2026-06-05,g022,b0121,reussite,1
2026-06-05,g022,b0245,reussite,6
2026-06-05,g031,b0232,reussite,1
2026-06-05,g031,b0192,reussite,1
2026-06-05,g031,b0141,reussite,1
2026-06-05,g031,b0222,reussite,1
2026-06-05,g031,b0186,echec,13
2026-06-05,g031,b0207,echec,9
2026-06-05,g031,b0180,reussite,1
2026-06-05,g031,b0248,echec,13
2026-06-05,g031,b0170,reussite,1
2026-06-05,g031,b0184,reussite,1
2026-06-05,g031,b0223,reussite,1
2026-06-05,g031,b0176,echec,7
2026-06-05,g031,b0209,reussite,1
2026-06-05,g031,b0160,reussite,1
2026-06-05,g031,b0238,echec,13
2026-06-05,g031,b0169,reussite,1
2026-06-05,g031,b0189,reussite,1
2026-06-05,g035,b0183,reussite,1
2026-06-05,g035,b0151,echec,1
2026-06-05,g035,b0161,echec,2
2026-06-05,g035,b0121,reussite,2
2026-06-05,g035,b0192,reussite,2
2026-06-05,g035,b0173,reussite,3
2026-06-05,g035,b0182,reussite,2
2026-06-05,g035,b0184,echec,17
2026-06-05,g037,b0235,reussite,1
2026-06-05,g037,b0125,echec,5
2026-06-05,g037,b0197,echec,3
2026-06-05,g037,b0216,echec,9
2026-06-05,g037,b0236,reussite,3
2026-06-05,g037,b0156,echec,7
2026-06-05,g037,b0226,reussite,5
2026-06-05,g039,b0247,echec,17
2026-06-05,g039,b0168,echec,11
2026-06-05,g039,b0226,reussite,6
2026-06-05,g039,b0206,echec,11
2026-06-05,g039,b0245,echec,12
2026-06-05,g039,b0225,echec,8
2026-06-05,g039,b0125,echec,7
2026-06-05,g039,b0157,echec,16
2026-06-05,g039,b0196,echec,10
2026-06-05,g039,b0164,reussite,2
2026-06-05,g042,b0168,reussite,1
2026-06-05,g042,b0125,reussite,6
2026-06-05,g042,b0147,echec,11
2026-06-05,g042,b0214,reussite,4
2026-06-05,g042,b0216,echec,14
2026-06-05,g042,b0226,reussite,8
2026-06-05,g042,b0206,echec,14
2026-06-05,g042,b0175,reussite,1
2026-06-05,g042,b0248,echec,8
2026-06-05,g042,b0203,reussite,12
2026-06-05,g042,b0208,echec,9
2026-06-05,g042,b0238,echec,10
2026-06-05,g042,b0179,echec,8
2026-06-05,g042,b0127,echec,9
2026-06-05,g042,b0218,echec,17
2026-06-05,g042,b0217,echec,10
2026-06-05,g042,b0249,echec,17
2026-06-05,g042,b0199,echec,15
2026-06-05,g042,b0182,reussite,1
2026-06-05,g042,b0192,reussite,1
2026-06-05,g044,b0144,echec,9
2026-06-05,g044,b0170,reussite,1
2026-06-05,g044,b0247,echec,6
2026-06-05,g044,b0168,echec,16
2026-06-05,g044,b0141,reussite,1
2026-06-05,g044,b0169,reussite,1
2026-06-05,g044,b0189,reussite,1
2026-06-05,g044,b0210,reussite,1
2026-06-05,g044,b0193,reussite,1
2026-06-05,g044,b0191,reussite,1
2026-06-05,g044,b0147,echec,11
2026-06-05,g044,b0217,echec,6
2026-06-05,g044,b0240,echec,9
2026-06-05,g044,b0230,echec,12
2026-06-05,g044,b0221,reussite,1
2026-06-05,g044,b0231,reussite,1
2026-06-05,g044,b0127,echec,10
2026-06-05,g046,b0217,echec,9
2026-06-05,g046,b0186,echec,17
2026-06-05,g046,b0167,echec,12
2026-06-05,g046,b0229,echec,15
2026-06-05,g046,b0247,echec,16
2026-06-05,g046,b0216,echec,13
2026-06-05,g046,b0225,echec,12
2026-06-05,g046,b0218,echec,7
2026-06-05,g046,b0215,echec,17
2026-06-05,g046,b0178,echec,17
2026-06-05,g050,b0182,reussite,1
2026-06-05,g050,b0177,echec,14
2026-06-05,g050,b0125,reussite,17
2026-06-05,g050,b0151,reussite,1
2026-06-05,g050,b0244,echec,16
2026-06-05,g050,b0104,echec,6
2026-06-06,g002,b0175,echec,11
2026-06-06,g002,b0202,reussite,6
2026-06-06,g002,b0224,echec,13
2026-06-06,g002,b0235,reussite,11
2026-06-06,g002,b0207,echec,16
2026-06-06,g002,b0242,reussite,2
2026-06-06,g002,b0185,echec,6
2026-06-06,g002,b0233,echec,3
2026-06-06,g002,b0164,reussite,2
2026-06-06,g002,b0194,reussite,10
2026-06-06,g002,b0184,reussite,1
2026-06-06,g002,b0211,reussite,1
2026-06-06,g002,b0144,echec,15
2026-06-06,g002,b0117,echec,14
2026-06-06,g002,b0141,reussite,1
2026-06-06,g002,b0147,echec,11
2026-06-06,g002,b0182,reussite,1
2026-06-06,g002,b0227,echec,12
2026-06-06,g002,b0156,echec,10
2026-06-06,g003,b0147,echec,10
2026-06-06,g003,b0184,reussite,2
2026-06-06,g003,b0175,echec,10
2026-06-06,g003,b0153,echec,5
2026-06-06,g003,b0173,reussite,1
2026-06-06,g003,b0242,reussite,2
2026-06-06,g003,b0235,echec,10
2026-06-06,g003,b0162,echec,12
2026-06-06,g003,b0202,reussite,5
2026-06-06,g003,b0166,reussite,5
2026-06-06,g004,b0141,reussite,1
2026-06-06,g004,b0201,reussite,1
2026-06-06,g004,b0147,echec,13
2026-06-06,g004,b0247,echec,11
2026-06-06,g004,b0117,echec,7
2026-06-06,g004,b0199,echec,9
2026-06-06,g004,b0209,reussite,1
2026-06-06,g004,b0211,reussite,1
2026-06-06,g009,b0104,reussite,1
2026-06-06,g009,b0144,reussite,1
2026-06-06,g009,b0218,echec,17
2026-06-06,g009,b0208,echec,7
2026-06-06,g009,b0117,echec,15
2026-06-06,g009,b0217,echec,9
2026-06-06,g009,b0161,reussite,1
2026-06-06,g009,b0178,echec,8
2026-06-06,g009,b0173,reussite,1
2026-06-06,g009,b0186,echec,12
2026-06-06,g011,b0164,reussite,1
2026-06-06,g011,b0172,reussite,1
2026-06-06,g011,b0195,echec,16
2026-06-06,g011,b0144,echec,12
2026-06-06,g011,b0157,echec,8
2026-06-06,g011,b0242,reussite,1
2026-06-06,g011,b0227,echec,12
2026-06-06,g011,b0196,echec,9
2026-06-06,g018,b0104,reussite,3
2026-06-06,g018,b0196,echec,16
2026-06-06,g018,b0202,reussite,1
2026-06-06,g018,b0236,echec,3
2026-06-06,g018,b0125,reussite,4
2026-06-06,g018,b0197,echec,3
2026-06-06,g018,b0177,echec,8
2026-06-06,g018,b0214,reussite,1
2026-06-06,g024,b0172,reussite,1
2026-06-06,g024,b0242,reussite,1
2026-06-06,g024,b0234,echec,9
2026-06-06,g024,b0212,echec,6
2026-06-06,g024,b0184,echec,7
2026-06-06,g024,b0223,echec,2
2026-06-06,g027,b0213,reussite,4
2026-06-06,g027,b0234,echec,9
2026-06-06,g027,b0181,echec,8
2026-06-06,g027,b0201,echec,2
2026-06-06,g027,b0233,reussite,13
2026-06-06,g027,b0215,echec,6
2026-06-06,g027,b0223,reussite,8
2026-06-06,g027,b0193,reussite,1
2026-06-06,g027,b0236,echec,13
2026-06-06,g027,b0209,reussite,1
2026-06-06,g027,b0244,echec,13
2026-06-06,g027,b0226,echec,7
2026-06-06,g027,b0125,echec,14
2026-06-06,g027,b0235,echec,10
2026-06-06,g027,b0190,echec,1
2026-06-06,g027,b0175,echec,13
2026-06-06,g027,b0245,echec,9
2026-06-06,g027,b0180,reussite,1
2026-06-06,g034,b0236,echec,6
2026-06-06,g034,b0226,reussite,16
2026-06-06,g034,b0153,echec,3
2026-06-06,g034,b0194,reussite,4
2026-06-06,g034,b0155,reussite,6
2026-06-06,g034,b0176,echec,13
2026-06-06,g034,b0165,reussite,6
2026-06-06,g047,b0125,reussite,1
2026-06-06,g047,b0214,reussite,10
2026-06-06,g047,b0165,echec,15
2026-06-06,g047,b0157,echec,7
2026-06-06,g047,b0167,echec,12
2026-06-06,g047,b0176,echec,7
2026-06-06,g047,b0186,echec,9
2026-06-06,g047,b0166,reussite,1
2026-06-06,g047,b0214,reussite,1
2026-06-06,g047,b0184,reussite,2
2026-06-06,g047,b0202,reussite,2
2026-06-06,g047,b0236,echec,7
2026-06-06,g047,b0174,echec,7
2026-06-06,g047,b0157,echec,8
2026-06-06,g047,b0224,echec,15
2026-06-06,g050,b0244,echec,8
2026-06-06,g050,b0174,echec,12
2026-06-06,g050,b0235,echec,12
2026-06-06,g050,b0241,reussite,1
2026-06-06,g050,b0234,reussite,10
2026-06-06,g050,b0155,echec,10
2026-06-06,g050,b0165,echec,6
2026-06-06,g050,b0185,echec,9
2026-06-06,g050,b0121,reussite,1
2026-06-06,g050,b0214,echec,15
2026-06-06,g052,b0181,reussite,1
2026-06-06,g052,b0175,echec,8
2026-06-06,g052,b0104,echec,12
2026-06-06,g052,b0206,echec,16
2026-06-06,g052,b0144,echec,16
2026-06-06,g052,b0203,echec,16
2026-06-06,g052,b0204,echec,7
2026-06-06,g052,b0125,echec,10
2026-06-06,g052,b0157,echec,9
2026-06-06,g052,b0245,echec,6
2026-06-06,g052,b0226,echec,14
2026-06-06,g052,b0162,reussite,1
2026-06-06,g052,b0151,reussite,1
2026-06-06,g052,b0245,echec,15
2026-06-06,g052,b0222,reussite,1
2026-06-06,g052,b0171,reussite,1
